year,zip_code,residential_permits,residential_construction_cost,residential_permit_ratio,residential_cost_ratio,total_population,median_household_income,housing_units,housing_density,housing_value_per_unit,housing_units_change,housing_density_change,housing_value_per_unit_change,predicted_housing_demand,demand_gap,demand_ratio,retail_construction_cost,retail_space,housing_retail_ratio,balance_score,balance_category,primary_need
2015,60443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60462,1,150000.0,0.5,0.9803921568627452,0.0,0.0,1.5,0.0,100000.0,-0.5,0.0,4.0,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60465,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,5000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,6000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,51000.0,4000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60558,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60602,3,5002.0,0.05,0.0005687047527549,1294.0,57368.0,4.5,0.0034775888717156,1111.5555555555557,2.0,0.0,-0.8931196581196581,4.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60603,0,0.0,0.0,0.0,1076.0,122031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60604,0,0.0,0.0,0.0,545.0,151731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60605,0,0.0,0.0,0.0,27238.0,87668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60606,0,0.0,0.0,0.0,3098.0,106661.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60607,2,8170000.0,0.0769230769230769,0.5690356565961053,27557.0,85917.0,3.0,0.0001088652610951,2723333.333333333,-0.6,0.0,-0.9034735349716446,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60610,1,53000000.0,0.1428571428571428,0.9056330065433522,39598.0,75892.0,1.5,3.788070104550735e-05,35333333.333333336,-0.6666666666666667,0.0,5.8050502888936455,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60611,2,52000000.0,0.1333333333333333,0.9491832478940636,31165.0,87280.0,3.0,9.626183218353922e-05,17333333.333333332,1.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60612,3,236000.0,0.0588235294117647,0.5314118441792389,36531.0,35888.0,4.5,0.0001231830500123,52444.444444444445,2.0,0.0,1.2476190476190476,4.5,0.0,1.0,2000.0,4000.0,118.0,0.17328966406522253,Severe Imbalance,Retail Development
2015,60614,1,50000.0,0.0588235294117647,0.0872297404566302,69423.0,92714.0,1.5,2.1606672140356945e-05,33333.333333333336,-0.6666666666666667,0.0,0.5306122448979593,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60615,1,500000.0,0.3333333333333333,0.832639467110741,41210.0,41108.0,1.5,3.639893229798593e-05,333333.3333333333,0.0,0.0,-0.96875,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60616,1,200000.0,0.1111111111111111,0.1771055637712858,52214.0,42594.0,1.5,2.8727927375799595e-05,133333.33333333334,0.0,0.0,17.181818181818183,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60617,0,0.0,0.0,0.0,82213.0,37796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60618,4,365000.0,0.3076923076923077,0.3460863793675627,97324.0,57500.0,6.0,6.164974723603633e-05,60833.333333333336,-0.6923076923076923,0.0,-0.9042729180116204,6.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60619,0,0.0,0.0,0.0,63411.0,32239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60621,0,0.0,0.0,0.0,31881.0,19832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60622,4,4807000.0,0.125,0.3264274051798671,55516.0,75163.0,6.0,0.0001080769507889,801166.6666666666,3.0,0.0,5.008749999999999,6.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60623,4,165000.0,0.5714285714285714,0.911597173496279,88635.0,28091.0,6.0,6.769334912844813e-05,27500.0,1.0,0.0,-0.7145328719723183,6.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60625,1,1500.0,0.3333333333333333,0.0047694753577106,78731.0,56507.0,1.5,1.905221577269437e-05,1000.0,0.0,0.0,-0.9945454545454544,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60629,0,0.0,0.0,0.0,114982.0,40712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60630,0,0.0,0.0,0.0,56653.0,62244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60631,0,0.0,0.0,0.0,28255.0,76400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60632,1,1800.0,0.0384615384615384,0.0240641711229946,91310.0,38438.0,1.5,1.6427554484722376e-05,1200.0,0.0,0.0,-0.928,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60633,0,0.0,0.0,0.0,12754.0,47136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60638,0,0.0,0.0,0.0,57958.0,62511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60640,2,240000.0,0.6666666666666666,0.8571428571428571,66050.0,47631.0,3.0,4.542013626040878e-05,80000.0,1.0,0.0,0.1999999999999999,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60641,1,1500.0,0.0434782608695652,0.0049448158550575,72588.0,51597.0,1.5,2.066457265663746e-05,1000.0,0.0,0.0,-0.9571428571428572,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60642,3,70149950.0,0.3333333333333333,0.988585110333364,19989.0,79633.0,4.5,0.0002251238180999,15588877.777777778,0.0,0.0,68.80094527363184,4.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60644,0,0.0,0.0,0.0,49080.0,26882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60645,0,0.0,0.0,0.0,45873.0,47633.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60647,1,125000.0,0.0526315789473684,0.1040972684876748,88269.0,56257.0,1.5,1.6993508479760733e-05,83333.33333333333,-0.6666666666666667,0.0,-0.5901639344262295,1.5,0.0,1.0,13000.0,2000.0,9.615384615384615,0.30643222257907804,Moderate Imbalance,Retail Development
2015,60649,0,0.0,0.0,0.0,45305.0,26797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60651,0,0.0,0.0,0.0,61287.0,32006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60652,0,0.0,0.0,0.0,42176.0,61797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60655,2,340000.0,0.5,0.7674943566591422,28479.0,87105.0,3.0,0.0001053407774149,113333.33333333331,1.0,0.0,1.2666666666666666,3.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60656,0,0.0,0.0,0.0,28526.0,57308.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,800.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60657,0,0.0,0.0,0.0,69147.0,79638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1500.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2015,60661,0,0.0,0.0,0.0,8875.0,98882.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,60827,0,0.0,0.0,0.0,28677.0,31063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,61008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,62901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,66211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,66502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,69915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,76054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,91387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,92101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2015,97225,1,43179000.0,1.0,1.0,0.0,0.0,1.5,0.0,28786000.0,-0.5,0.0,0.9537567023370512,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2016,10022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,22209,1,500000.0,1.0,1.0,0.0,0.0,1.5,0.0,333333.3333333333,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2016,30339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,40404,1,75000.0,1.0,1.0,0.0,0.0,1.5,0.0,50000.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2016,46324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,46327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,46385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60010,1,180000.0,0.2,0.1984564498346196,0.0,0.0,1.5,0.0,120000.0,-0.5,0.0,0.0212765957446807,1.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60035,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60062,3,1150000.0,0.1034482758620689,0.4607966252056555,0.0,0.0,4.5,0.0,255555.5555555556,2.0,0.0,1.6436781609195403,4.5,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60070,14,853000.0,0.9333333333333332,0.9093816631130064,0.0,0.0,21.0,0.0,40619.04761904762,0.3999999999999999,0.0,0.068922305764411,21.0,0.0,1.0,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60076,5,650500.0,0.4545454545454545,0.6459781529294936,0.0,0.0,7.5,0.0,86733.33333333333,-0.5454545454545454,0.0,-0.4086363636363636,7.5,0.0,1.0,1500.0,4000.0,433.6666666666667,0.14139719280703064,Severe Imbalance,Retail Development
2016,60077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60154,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60157,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35000.0,2000.0,0.0,0.12645813694537056,Severe Imbalance,Housing Development
2016,60193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
2016,60204,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,Balanced,Balanced Development
