zip_code,retail_category,spending_potential,local_spending,outbound_spending,leakage_ratio,leakage_dollars
60649,beauty,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,restaurant,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,restaurant,56489400.0,24943247.543605585,31546152.456394415,0.5584437515072636,31546152.456394415
60649,general,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,grocery,56489400.0,25154482.07940093,31334917.92059907,0.5547043856121515,31334917.92059907
60649,grocery,56489400.0,25366067.064281423,31123332.935718577,0.5509588159144649,31123332.935718577
60649,health,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,health,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,beauty,56489400.0,24943247.543605585,31546152.456394415,0.5584437515072636,31546152.456394415
60649,health,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,electronics,56489400.0,25154482.07940093,31334917.92059907,0.5547043856121515,31334917.92059907
60649,electronics,56489400.0,25366067.064281423,31123332.935718577,0.5509588159144649,31123332.935718577
60649,health,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60649,beauty,56489400.0,25790194.345678486,30699205.654321514,0.5434507297709219,30699205.654321514
60651,general,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,sports,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,clothing,503824401.0,229689219.5277632,274135181.4722368,0.5441085841180543,274135181.4722368
60651,beauty,503824401.0,231517659.12901196,272306741.870988,0.5404794633418083,272306741.870988
60651,clothing,503824401.0,227863136.7551239,275961264.2448761,0.5477330270172367,275961264.2448761
60651,furniture,503824401.0,240688485.89806136,263135915.10193864,0.5222770365620673,263135915.10193864
60651,beauty,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,books,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,grocery,503824401.0,229689219.5277632,274135181.4722368,0.5441085841180543,274135181.4722368
60651,books,503824401.0,231517659.12901196,272306741.870988,0.5404794633418083,272306741.870988
60651,general,503824401.0,227863136.7551239,275961264.2448761,0.5477330270172367,275961264.2448761
60651,sports,503824401.0,240688485.89806136,263135915.10193864,0.5222770365620673,263135915.10193864
60651,restaurant,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,general,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,health,503824401.0,229689219.5277632,274135181.4722368,0.5441085841180543,274135181.4722368
60651,beauty,503824401.0,231517659.12901196,272306741.870988,0.5404794633418083,272306741.870988
60651,electronics,503824401.0,227863136.7551239,275961264.2448761,0.5477330270172367,275961264.2448761
60651,sports,503824401.0,240688485.89806136,263135915.10193864,0.5222770365620673,263135915.10193864
60651,furniture,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,general,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,furniture,503824401.0,229689219.5277632,274135181.4722368,0.5441085841180543,274135181.4722368
60651,beauty,503824401.0,231517659.12901196,272306741.870988,0.5404794633418083,272306741.870988
60651,furniture,503824401.0,227863136.7551239,275961264.2448761,0.5477330270172367,275961264.2448761
60651,sports,503824401.0,240688485.89806136,263135915.10193864,0.5222770365620673,263135915.10193864
60651,books,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,beauty,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,restaurant,503824401.0,229689219.5277632,274135181.4722368,0.5441085841180543,274135181.4722368
60651,grocery,503824401.0,231517659.12901196,272306741.870988,0.5404794633418083,272306741.870988
60651,furniture,503824401.0,227863136.7551239,275961264.2448761,0.5477330270172367,275961264.2448761
60651,beauty,503824401.0,240688485.89806136,263135915.10193864,0.5222770365620673,263135915.10193864
60651,books,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,restaurant,503824401.0,224218801.58303702,279605599.416963,0.5549663709459022,279605599.416963
60651,general,503824401.0,229689219.5277632,274135181.4722368,0.5441085841180543,274135181.4722368
60651,general,503824401.0,231517659.12901196,272306741.870988,0.5404794633418083,272306741.870988
60651,books,503824401.0,227863136.7551239,275961264.2448761,0.5477330270172367,275961264.2448761
60651,health,503824401.0,240688485.89806136,263135915.10193864,0.5222770365620673,263135915.10193864
60652,clothing,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,health,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,health,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,clothing,451641937.5,214239455.42161453,237402482.07838547,0.5256431309113881,237402482.07838547
60652,health,451641937.5,207142370.77154008,244499566.72845992,0.5413570938116435,244499566.72845992
60652,general,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,restaurant,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,restaurant,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,sports,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,restaurant,451641937.5,214239455.42161453,237402482.07838547,0.5256431309113881,237402482.07838547
60652,clothing,451641937.5,207142370.77154008,244499566.72845992,0.5413570938116435,244499566.72845992
60652,restaurant,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,electronics,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,furniture,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,clothing,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,books,451641937.5,214239455.42161453,237402482.07838547,0.5256431309113881,237402482.07838547
60652,electronics,451641937.5,207142370.77154008,244499566.72845992,0.5413570938116435,244499566.72845992
60652,clothing,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,electronics,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,general,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,health,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,grocery,451641937.5,214239455.42161453,237402482.07838547,0.5256431309113881,237402482.07838547
60652,beauty,451641937.5,207142370.77154008,244499566.72845992,0.5413570938116435,244499566.72845992
60652,general,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,general,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,health,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,clothing,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,furniture,451641937.5,214239455.42161453,237402482.07838547,0.5256431309113881,237402482.07838547
60652,grocery,451641937.5,207142370.77154008,244499566.72845992,0.5413570938116435,244499566.72845992
60652,grocery,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,general,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60652,clothing,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,sports,451641937.5,202430663.7204737,249211273.7795263,0.5517894887241872,249211273.7795263
60652,electronics,451641937.5,214239455.42161453,237402482.07838547,0.5256431309113881,237402482.07838547
60652,general,451641937.5,207142370.77154008,244499566.72845992,0.5413570938116435,244499566.72845992
60652,general,451641937.5,216610959.3422902,235030978.1577098,0.5203922812365267,235030978.1577098
60653,clothing,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,electronics,222387648.0,111435395.6199363,110952252.3800637,0.4989137363423336,110952252.3800637
60653,furniture,222387648.0,106724205.62831402,115663442.37168598,0.5200983211607417,115663442.37168598
60653,health,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,electronics,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,books,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,health,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,beauty,222387648.0,111435395.6199363,110952252.3800637,0.4989137363423336,110952252.3800637
60653,grocery,222387648.0,106724205.62831402,115663442.37168598,0.5200983211607417,115663442.37168598
60653,books,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,beauty,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,electronics,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,electronics,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,books,222387648.0,111435395.6199363,110952252.3800637,0.4989137363423336,110952252.3800637
60653,general,222387648.0,106724205.62831402,115663442.37168598,0.5200983211607417,115663442.37168598
60653,beauty,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,books,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,general,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,grocery,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,grocery,222387648.0,111435395.6199363,110952252.3800637,0.4989137363423336,110952252.3800637
60653,books,222387648.0,106724205.62831402,115663442.37168598,0.5200983211607417,115663442.37168598
60653,furniture,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,furniture,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,books,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,beauty,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,health,222387648.0,111435395.6199363,110952252.3800637,0.4989137363423336,110952252.3800637
60653,restaurant,222387648.0,106724205.62831402,115663442.37168598,0.5200983211607417,115663442.37168598
60653,furniture,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,grocery,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,electronics,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,general,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,sports,222387648.0,111435395.6199363,110952252.3800637,0.4989137363423336,110952252.3800637
60653,general,222387648.0,106724205.62831402,115663442.37168598,0.5200983211607417,115663442.37168598
60653,restaurant,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60653,restaurant,222387648.0,102029034.19650698,120358613.80349302,0.5412108760801905,120358613.80349302
60653,books,222387648.0,104373568.37653658,118014079.62346342,0.5306683203172481,118014079.62346342
60654,beauty,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,general,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,electronics,268636131.0,130097821.8804917,138538309.1195083,0.5157098883303538,138538309.1195083
60654,health,268636131.0,127588446.75350241,141047684.24649757,0.5250510559448817,141047684.24649757
60654,grocery,268636131.0,137636631.82005644,130999499.17994356,0.48764661213775284,130999499.17994356
60654,general,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,sports,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,grocery,268636131.0,130097821.8804917,138538309.1195083,0.5157098883303538,138538309.1195083
60654,restaurant,268636131.0,127588446.75350241,141047684.24649757,0.5250510559448817,141047684.24649757
60654,clothing,268636131.0,137636631.82005644,130999499.17994356,0.48764661213775284,130999499.17994356
60654,grocery,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,books,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,grocery,268636131.0,130097821.8804917,138538309.1195083,0.5157098883303538,138538309.1195083
60654,clothing,268636131.0,127588446.75350241,141047684.24649757,0.5250510559448817,141047684.24649757
60654,furniture,268636131.0,137636631.82005644,130999499.17994356,0.48764661213775284,130999499.17994356
60654,restaurant,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,health,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,books,268636131.0,130097821.8804917,138538309.1195083,0.5157098883303538,138538309.1195083
60654,electronics,268636131.0,127588446.75350241,141047684.24649757,0.5250510559448817,141047684.24649757
60654,books,268636131.0,137636631.82005644,130999499.17994356,0.48764661213775284,130999499.17994356
60654,beauty,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,beauty,268636131.0,122585533.71934436,146050597.28065562,0.5436744370051086,146050597.28065562
60654,general,268636131.0,130097821.8804917,138538309.1195083,0.5157098883303538,138538309.1195083
60654,sports,268636131.0,127588446.75350241,141047684.24649757,0.5250510559448817,141047684.24649757
60654,restaurant,268636131.0,137636631.82005644,130999499.17994356,0.48764661213775284,130999499.17994356
60655,general,636361110.0,295758960.01729536,340602149.98270464,0.5352340748520987,340602149.98270464
60655,books,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,grocery,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,sports,636361110.0,290024327.3835889,346336782.6164111,0.5442456761954091,346336782.6164111
60655,sports,636361110.0,284308072.3423188,352053037.6576812,0.5532283983502405,352053037.6576812
60655,furniture,636361110.0,295758960.01729536,340602149.98270464,0.5352340748520987,340602149.98270464
60655,restaurant,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,restaurant,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,clothing,636361110.0,290024327.3835889,346336782.6164111,0.5442456761954091,346336782.6164111
60655,clothing,636361110.0,284308072.3423188,352053037.6576812,0.5532283983502405,352053037.6576812
60655,electronics,636361110.0,295758960.01729536,340602149.98270464,0.5352340748520987,340602149.98270464
60655,health,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,books,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,clothing,636361110.0,290024327.3835889,346336782.6164111,0.5442456761954091,346336782.6164111
60655,restaurant,636361110.0,284308072.3423188,352053037.6576812,0.5532283983502405,352053037.6576812
60655,beauty,636361110.0,295758960.01729536,340602149.98270464,0.5352340748520987,340602149.98270464
60655,restaurant,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,books,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,sports,636361110.0,290024327.3835889,346336782.6164111,0.5442456761954091,346336782.6164111
60655,beauty,636361110.0,284308072.3423188,352053037.6576812,0.5532283983502405,352053037.6576812
60655,books,636361110.0,295758960.01729536,340602149.98270464,0.5352340748520987,340602149.98270464
60655,general,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,furniture,636361110.0,287163673.1235503,349197436.8764497,0.5487410078790794,349197436.8764497
60655,books,636361110.0,290024327.3835889,346336782.6164111,0.5442456761954091,346336782.6164111
60655,restaurant,636361110.0,284308072.3423188,352053037.6576812,0.5532283983502405,352053037.6576812
60656,beauty,632920659.0,289530017.37688345,343390641.62311655,0.5425492701812986,343390641.62311655
60656,restaurant,632920659.0,282063981.0252134,350856677.9747866,0.5543454349066943,350856677.9747866
60656,furniture,632920659.0,292025844.5101524,340894814.4898476,0.5386059210461759,340894814.4898476
60656,grocery,632920659.0,297026373.76061827,335894285.23938173,0.5307052005066274,335894285.23938173
60656,sports,632920659.0,284548779.84872544,348371879.15127456,0.550419510245872,348371879.15127456
60656,beauty,632920659.0,279583466.67986166,353337192.32013834,0.5582645901911354,353337192.32013834
60656,electronics,632920659.0,289530017.37688345,343390641.62311655,0.5425492701812986,343390641.62311655
60656,general,632920659.0,282063981.0252134,350856677.9747866,0.5543454349066943,350856677.9747866
60656,beauty,632920659.0,292025844.5101524,340894814.4898476,0.5386059210461759,340894814.4898476
60656,clothing,632920659.0,297026373.76061827,335894285.23938173,0.5307052005066274,335894285.23938173
60656,restaurant,632920659.0,284548779.84872544,348371879.15127456,0.550419510245872,348371879.15127456
60656,restaurant,632920659.0,279583466.67986166,353337192.32013834,0.5582645901911354,353337192.32013834
60656,beauty,632920659.0,289530017.37688345,343390641.62311655,0.5425492701812986,343390641.62311655
60656,grocery,632920659.0,282063981.0252134,350856677.9747866,0.5543454349066943,350856677.9747866
60656,furniture,632920659.0,292025844.5101524,340894814.4898476,0.5386059210461759,340894814.4898476
60656,clothing,632920659.0,297026373.76061827,335894285.23938173,0.5307052005066274,335894285.23938173
60656,beauty,632920659.0,284548779.84872544,348371879.15127456,0.550419510245872,348371879.15127456
60656,clothing,632920659.0,279583466.67986166,353337192.32013834,0.5582645901911354,353337192.32013834
60656,beauty,632920659.0,289530017.37688345,343390641.62311655,0.5425492701812986,343390641.62311655
60656,furniture,632920659.0,282063981.0252134,350856677.9747866,0.5543454349066943,350856677.9747866
60656,books,632920659.0,292025844.5101524,340894814.4898476,0.5386059210461759,340894814.4898476
60656,restaurant,632920659.0,297026373.76061827,335894285.23938173,0.5307052005066274,335894285.23938173
60656,health,632920659.0,284548779.84872544,348371879.15127456,0.550419510245872,348371879.15127456
60656,restaurant,632920659.0,279583466.67986166,353337192.32013834,0.5582645901911354,353337192.32013834
60657,restaurant,66810178.8,31043151.110273756,35767027.68972624,0.5353529706423453,35767027.68972624
60657,clothing,66810178.8,30683300.385681804,36126878.41431819,0.5407391368082701,36126878.41431819
60657,grocery,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,books,66810178.8,32125679.355994977,34684499.44400502,0.5191499269570137,34684499.44400502
60657,health,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,general,66810178.8,32487234.310457665,34322944.489542335,0.5137382522547947,34322944.489542335
60657,sports,66810178.8,31043151.110273756,35767027.68972624,0.5353529706423453,35767027.68972624
60657,sports,66810178.8,30683300.385681804,36126878.41431819,0.5407391368082701,36126878.41431819
60657,books,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,electronics,66810178.8,32125679.355994977,34684499.44400502,0.5191499269570137,34684499.44400502
60657,grocery,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,clothing,66810178.8,32487234.310457665,34322944.489542335,0.5137382522547947,34322944.489542335
60657,beauty,66810178.8,31043151.110273756,35767027.68972624,0.5353529706423453,35767027.68972624
60657,grocery,66810178.8,30683300.385681804,36126878.41431819,0.5407391368082701,36126878.41431819
60657,grocery,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,general,66810178.8,32125679.355994977,34684499.44400502,0.5191499269570137,34684499.44400502
60657,beauty,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,grocery,66810178.8,32487234.310457665,34322944.489542335,0.5137382522547947,34322944.489542335
60657,grocery,66810178.8,31043151.110273756,35767027.68972624,0.5353529706423453,35767027.68972624
60657,books,66810178.8,30683300.385681804,36126878.41431819,0.5407391368082701,36126878.41431819
60657,beauty,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,furniture,66810178.8,32125679.355994977,34684499.44400502,0.5191499269570137,34684499.44400502
60657,health,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,clothing,66810178.8,32487234.310457665,34322944.489542335,0.5137382522547947,34322944.489542335
60657,restaurant,66810178.8,31043151.110273756,35767027.68972624,0.5353529706423453,35767027.68972624
60657,books,66810178.8,30683300.385681804,36126878.41431819,0.5407391368082701,36126878.41431819
60657,furniture,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,clothing,66810178.8,32125679.355994977,34684499.44400502,0.5191499269570137,34684499.44400502
60657,health,66810178.8,30324084.450858794,36486094.3491412,0.5461158015811388,36486094.3491412
60657,clothing,66810178.8,32487234.310457665,34322944.489542335,0.5137382522547947,34322944.489542335
60659,general,214171104.0,97791897.3410224,116379206.6589776,0.5433935973873375,116379206.6589776
60659,furniture,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,grocery,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,electronics,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,books,214171104.0,95776484.95754158,118394619.04245842,0.5528038882521632,118394619.04245842
60659,health,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,grocery,214171104.0,97791897.3410224,116379206.6589776,0.5433935973873375,116379206.6589776
60659,books,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,beauty,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,furniture,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,health,214171104.0,95776484.95754158,118394619.04245842,0.5528038882521632,118394619.04245842
60659,beauty,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,furniture,214171104.0,97791897.3410224,116379206.6589776,0.5433935973873375,116379206.6589776
60659,electronics,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,books,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,grocery,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,furniture,214171104.0,95776484.95754158,118394619.04245842,0.5528038882521632,118394619.04245842
60659,clothing,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,health,214171104.0,97791897.3410224,116379206.6589776,0.5433935973873375,116379206.6589776
60659,sports,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,books,214171104.0,99813965.4893949,114357138.5106051,0.5339522296649556,114357138.5106051
60659,grocery,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60659,books,214171104.0,95776484.95754158,118394619.04245842,0.5528038882521632,118394619.04245842
60659,health,214171104.0,96783270.32337312,117387833.67662688,0.5481030423068972,117387833.67662688
60660,grocery,384097161.0,173920761.13244084,210176399.86755916,0.5471959212621182,210176399.86755916
60660,general,384097161.0,171998583.02210155,212098577.97789845,0.552200327192469,212098577.97789845
60660,beauty,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,grocery,384097161.0,175846610.84992325,208250550.15007675,0.5421819562734981,208250550.15007675
60660,health,384097161.0,185517402.54333857,198579758.45666143,0.5170039735249734,198579758.45666143
60660,beauty,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,furniture,384097161.0,173920761.13244084,210176399.86755916,0.5471959212621182,210176399.86755916
60660,health,384097161.0,171998583.02210155,212098577.97789845,0.552200327192469,212098577.97789845
60660,sports,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,restaurant,384097161.0,175846610.84992325,208250550.15007675,0.5421819562734981,208250550.15007675
60660,electronics,384097161.0,185517402.54333857,198579758.45666143,0.5170039735249734,198579758.45666143
60660,furniture,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,grocery,384097161.0,173920761.13244084,210176399.86755916,0.5471959212621182,210176399.86755916
60660,health,384097161.0,171998583.02210155,212098577.97789845,0.552200327192469,212098577.97789845
60660,clothing,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,electronics,384097161.0,175846610.84992325,208250550.15007675,0.5421819562734981,208250550.15007675
60660,sports,384097161.0,185517402.54333857,198579758.45666143,0.5170039735249734,198579758.45666143
60660,grocery,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,restaurant,384097161.0,173920761.13244084,210176399.86755916,0.5471959212621182,210176399.86755916
60660,restaurant,384097161.0,171998583.02210155,212098577.97789845,0.552200327192469,212098577.97789845
60660,clothing,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,furniture,384097161.0,175846610.84992325,208250550.15007675,0.5421819562734981,208250550.15007675
60660,electronics,384097161.0,185517402.54333857,198579758.45666143,0.5170039735249734,198579758.45666143
60660,beauty,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,books,384097161.0,173920761.13244084,210176399.86755916,0.5471959212621182,210176399.86755916
60660,electronics,384097161.0,171998583.02210155,212098577.97789845,0.552200327192469,212098577.97789845
60660,restaurant,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60660,health,384097161.0,175846610.84992325,208250550.15007675,0.5421819562734981,208250550.15007675
60660,clothing,384097161.0,185517402.54333857,198579758.45666143,0.5170039735249734,198579758.45666143
60660,beauty,384097161.0,179707785.94072405,204389375.05927595,0.5321293563512591,204389375.05927595
60661,sports,400388326.2,179142531.53625244,221245794.66374755,0.5525780353377034,221245794.66374755
60661,health,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,clothing,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,books,400388326.2,183001398.8825564,217386927.31744358,0.5429402235090529,217386927.31744358
60661,furniture,400388326.2,181070172.47332805,219318153.72667193,0.5477636069167492,219318153.72667193
60661,grocery,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,health,400388326.2,179142531.53625244,221245794.66374755,0.5525780353377034,221245794.66374755
60661,sports,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,furniture,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,grocery,400388326.2,183001398.8825564,217386927.31744358,0.5429402235090529,217386927.31744358
60661,books,400388326.2,181070172.47332805,219318153.72667193,0.5477636069167492,219318153.72667193
60661,sports,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,general,400388326.2,179142531.53625244,221245794.66374755,0.5525780353377034,221245794.66374755
60661,clothing,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,restaurant,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,electronics,400388326.2,183001398.8825564,217386927.31744358,0.5429402235090529,217386927.31744358
60661,beauty,400388326.2,181070172.47332805,219318153.72667193,0.5477636069167492,219318153.72667193
60661,books,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,health,400388326.2,179142531.53625244,221245794.66374755,0.5525780353377034,221245794.66374755
60661,health,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,restaurant,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,beauty,400388326.2,183001398.8825564,217386927.31744358,0.5429402235090529,217386927.31744358
60661,furniture,400388326.2,181070172.47332805,219318153.72667193,0.5477636069167492,219318153.72667193
60661,restaurant,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,sports,400388326.2,179142531.53625244,221245794.66374755,0.5525780353377034,221245794.66374755
60661,sports,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,furniture,400388326.2,184935854.3792151,215452471.8207849,0.5381087752123002,215452471.8207849
60661,general,400388326.2,183001398.8825564,217386927.31744358,0.5429402235090529,217386927.31744358
